How long is the imaging session (answer in seconds; time from TTL HIGH to end of the aqusition)?0.00307416915894 , array('B', [0, 0, 255, 255, 0, 0, 0, 0])
191.613056183 , array('B', [0, 0, 247, 255, 0, 0, 0, 0])
191.62906003 , array('B', [0, 0, 8, 0, 0, 0, 0, 0])
191.645066977 , array('B', [0, 0, 248, 255, 0, 0, 0, 0])
191.661065102 , array('B', [0, 0, 10, 0, 2, 0, 0, 0])
191.677065134 , array('B', [0, 0, 247, 255, 1, 0, 0, 0])
191.69306612 , array('B', [0, 0, 10, 0, 0, 0, 0, 0])
191.709074974 , array('B', [0, 0, 248, 255, 1, 0, 0, 0])
191.725074053 , array('B', [0, 0, 6, 0, 1, 0, 0, 0])
191.741077185 , array('B', [0, 0, 253, 255, 0, 0, 0, 0])
191.757078171 , array('B', [0, 0, 2, 0, 0, 0, 0, 0])
191.773078203 , array('B', [0, 0, 0, 0, 0, 0, 0, 0])
191.789079189 , array('B', [0, 0, 252, 255, 0, 0, 0, 0])
191.805085182 , array('B', [0, 0, 4, 0, 0, 0, 0, 0])
191.821089029 , array('B', [0, 0, 250, 255, 0, 0, 0, 0])
191.837088108 , array('B', [0, 0, 9, 0, 0, 0, 0, 0])
191.853090048 , array('B', [0, 0, 248, 255, 0, 0, 0, 0])
191.869091988 , array('B', [0, 0, 9, 0, 0, 0, 0, 0])
191.885092974 , array('B', [0, 0, 247, 255, 255, 255, 0, 0])
191.901102066 , array('B', [0, 0, 13, 0, 255, 255, 0, 0])
191.917101145 , array('B', [0, 0, 3, 0, 255, 255, 0, 0])
191.933101177 , array('B', [0, 0, 21, 0, 254, 255, 0, 0])
191.949103117 , array('B', [0, 0, 17, 0, 255, 255, 0, 0])
191.965104103 , array('B', [0, 0, 17, 0, 254, 255, 0, 0])
191.981104136 , array('B', [0, 0, 15, 0, 254, 255, 0, 0])
191.997112036 , array('B', [0, 0, 1, 0, 255, 255, 0, 0])
192.013111115 , array('B', [0, 0, 14, 0, 251, 255, 0, 0])
192.029111147 , array('B', [0, 0, 253, 255, 245, 255, 0, 0])
192.045128107 , array('B', [0, 0, 7, 0, 246, 255, 0, 0])
192.06111908 , array('B', [0, 0, 238, 255, 242, 255, 0, 0])
192.077116013 , array('B', [0, 0, 7, 0, 245, 255, 0, 0])
192.093121052 , array('B', [0, 0, 245, 255, 244, 255, 0, 0])
192.109124184 , array('B', [0, 0, 9, 0, 244, 255, 0, 0])
192.12512517 , array('B', [0, 0, 250, 255, 248, 255, 0, 0])
192.14113307 , array('B', [0, 0, 8, 0, 248, 255, 0, 0])
192.157133102 , array('B', [0, 0, 252, 255, 247, 255, 0, 0])
192.173132181 , array('B', [0, 0, 4, 0, 249, 255, 0, 0])
192.189135075 , array('B', [0, 0, 253, 255, 250, 255, 0, 0])
192.20513916 , array('B', [0, 0, 255, 255, 248, 255, 0, 0])
192.221139193 , array('B', [0, 0, 255, 255, 251, 255, 0, 0])
192.237142086 , array('B', [0, 0, 252, 255, 250, 255, 0, 0])
192.253142118 , array('B', [0, 0, 255, 255, 253, 255, 0, 0])
192.269148111 , array('B', [0, 0, 252, 255, 252, 255, 0, 0])
192.28514719 , array('B', [0, 0, 1, 0, 255, 255, 0, 0])
192.301151991 , array('B', [0, 0, 251, 255, 0, 0, 0, 0])
192.317154169 , array('B', [0, 0, 6, 0, 2, 0, 0, 0])
192.333154202 , array('B', [0, 0, 251, 255, 3, 0, 0, 0])
192.349162102 , array('B', [0, 0, 7, 0, 4, 0, 0, 0])
192.365159988 , array('B', [0, 0, 245, 255, 2, 0, 0, 0])
192.381160975 , array('B', [0, 0, 6, 0, 4, 0, 0, 0])
192.397164106 , array('B', [0, 0, 244, 255, 3, 0, 0, 0])
192.413165092 , array('B', [0, 0, 7, 0, 4, 0, 0, 0])
192.429167032 , array('B', [0, 0, 242, 255, 2, 0, 0, 0])
192.445168018 , array('B', [0, 0, 8, 0, 6, 0, 0, 0])
192.461175203 , array('B', [0, 0, 242, 255, 4, 0, 0, 0])
192.477174997 , array('B', [0, 0, 6, 0, 5, 0, 0, 0])
192.493175983 , array('B', [0, 0, 247, 255, 5, 0, 0, 0])
192.509178162 , array('B', [0, 0, 6, 0, 6, 0, 0, 0])
192.525178194 , array('B', [0, 0, 252, 255, 6, 0, 0, 0])
192.541184187 , array('B', [0, 0, 3, 0, 5, 0, 0, 0])
192.557185173 , array('B', [0, 0, 254, 255, 5, 0, 0, 0])
192.573186159 , array('B', [0, 0, 253, 255, 4, 0, 0, 0])
192.589189053 , array('B', [0, 0, 1, 0, 4, 0, 0, 0])
192.605190992 , array('B', [0, 0, 247, 255, 5, 0, 0, 0])
192.621195078 , array('B', [0, 0, 3, 0, 4, 0, 0, 0])
192.637196064 , array('B', [0, 0, 246, 255, 3, 0, 0, 0])
192.653196096 , array('B', [0, 0, 6, 0, 5, 0, 0, 0])
192.66919899 , array('B', [0, 0, 244, 255, 4, 0, 0, 0])
192.685199976 , array('B', [0, 0, 8, 0, 4, 0, 0, 0])
192.701318979 , array('B', [0, 0, 244, 255, 4, 0, 0, 0])
192.717225075 , array('B', [0, 0, 10, 0, 4, 0, 0, 0])
192.733208179 , array('B', [0, 0, 247, 255, 3, 0, 0, 0])
192.74921608 , array('B', [0, 0, 10, 0, 3, 0, 0, 0])
192.765212059 , array('B', [0, 0, 248, 255, 3, 0, 0, 0])
192.781208992 , array('B', [0, 0, 6, 0, 2, 0, 0, 0])
192.797224045 , array('B', [0, 0, 249, 255, 1, 0, 0, 0])
192.81321907 , array('B', [0, 0, 3, 0, 1, 0, 0, 0])
192.82922101 , array('B', [0, 0, 253, 255, 2, 0, 0, 0])
192.845221043 , array('B', [0, 0, 255, 255, 1, 0, 0, 0])
192.861224174 , array('B', [0, 0, 2, 0, 0, 0, 0, 0])
192.877226114 , array('B', [0, 0, 251, 255, 0, 0, 0, 0])
192.893228054 , array('B', [0, 0, 5, 0, 2, 0, 0, 0])
192.90923214 , array('B', [0, 0, 248, 255, 0, 0, 0, 0])
192.925245047 , array('B', [0, 0, 7, 0, 2, 0, 0, 0])
192.941239119 , array('B', [0, 0, 244, 255, 1, 0, 0, 0])
192.957240105 , array('B', [0, 0, 10, 0, 0, 0, 0, 0])
192.973239183 , array('B', [0, 0, 246, 255, 0, 0, 0, 0])
192.989241123 , array('B', [0, 0, 11, 0, 1, 0, 0, 0])
193.00524807 , array('B', [0, 0, 246, 255, 0, 0, 0, 0])
193.021242142 , array('B', [0, 0, 11, 0, 0, 0, 0, 0])
193.037250996 , array('B', [0, 0, 246, 255, 0, 0, 0, 0])
193.053251982 , array('B', [0, 0, 10, 0, 0, 0, 0, 0])
193.069252968 , array('B', [0, 0, 248, 255, 255, 255, 0, 0])
193.085255146 , array('B', [0, 0, 6, 0, 0, 0, 0, 0])
193.101258993 , array('B', [0, 0, 250, 255, 0, 0, 0, 0])
193.117261171 , array('B', [0, 0, 3, 0, 254, 255, 0, 0])
193.133259058 , array('B', [0, 0, 254, 255, 255, 255, 0, 0])
193.149263144 , array('B', [0, 0, 255, 255, 0, 0, 0, 0])
193.16526413 , array('B', [0, 0, 2, 0, 0, 0, 0, 0])
193.181274176 , array('B', [0, 0, 250, 255, 0, 0, 0, 0])
193.197273016 , array('B', [0, 0, 5, 0, 1, 0, 0, 0])
193.213271141 , array('B', [0, 0, 250, 255, 0, 0, 0, 0])
193.229274988 , array('B', [0, 0, 9, 0, 1, 0, 0, 0])
193.245275974 , array('B', [0, 0, 247, 255, 0, 0, 0, 0])
193.261277199 , array('B', [0, 0, 11, 0, 1, 0, 0, 0])
193.277280092 , array('B', [0, 0, 248, 255, 0, 0, 0, 0])
193.293287992 , array('B', [0, 0, 10, 0, 1, 0, 0, 0])
193.309297085 , array('B', [0, 0, 247, 255, 255, 255, 0, 0])
193.325303078 , array('B', [0, 0, 8, 0, 0, 0, 0, 0])
193.341295004 , array('B', [0, 0, 248, 255, 0, 0, 0, 0])
193.357295036 , array('B', [0, 0, 5, 0, 0, 0, 0, 0])
193.373295069 , array('B', [0, 0, 252, 255, 255, 255, 0, 0])
193.389296055 , array('B', [0, 0, 1, 0, 0, 0, 0, 0])
193.405296087 , array('B', [0, 0, 1, 0, 1, 0, 0, 0])
193.421301126 , array('B', [0, 0, 251, 255, 0, 0, 0, 0])
193.437302113 , array('B', [0, 0, 5, 0, 0, 0, 0, 0])
193.453302145 , array('B', [0, 0, 249, 255, 0, 0, 0, 0])
193.469307184 , array('B', [0, 0, 8, 0, 2, 0, 0, 0])
193.485306025 , array('B', [0, 0, 247, 255, 0, 0, 0, 0])
193.501312971 , array('B', [0, 0, 10, 0, 2, 0, 0, 0])
193.517314196 , array('B', [0, 0, 247, 255, 0, 0, 0, 0])
193.533313036 , array('B', [0, 0, 9, 0, 1, 0, 0, 0])
193.549317122 , array('B', [0, 0, 247, 255, 1, 0, 0, 0])
193.565317154 , array('B', [0, 0, 9, 0, 1, 0, 0, 0])
193.5813241 , array('B', [0, 0, 249, 255, 0, 0, 0, 0])
193.597324133 , array('B', [0, 0, 4, 0, 0, 0, 0, 0])
193.613324165 , array('B', [0, 0, 251, 255, 0, 0, 0, 0])
193.629327059 , array('B', [0, 0, 0, 0, 0, 0, 0, 0])
193.645327091 , array('B', [0, 0, 2, 0, 0, 0, 0, 0])
193.661334038 , array('B', [0, 0, 251, 255, 0, 0, 0, 0])
193.677335024 , array('B', [0, 0, 5, 0, 1, 0, 0, 0])
193.693334103 , array('B', [0, 0, 247, 255, 1, 0, 0, 0])
193.709336996 , array('B', [0, 0, 8, 0, 1, 0, 0, 0])
193.725339174 , array('B', [0, 0, 248, 255, 1, 0, 0, 0])
193.741345167 , array('B', [0, 0, 10, 0, 2, 0, 0, 0])
193.757347107 , array('B', [0, 0, 246, 255, 0, 0, 0, 0])
193.773349047 , array('B', [0, 0, 12, 0, 1, 0, 0, 0])
193.789350033 , array('B', [0, 0, 250, 255, 0, 0, 0, 0])
193.805361986 , array('B', [0, 0, 11, 0, 255, 255, 0, 0])
193.821352005 , array('B', [0, 0, 3, 0, 253, 255, 0, 0])
193.837355137 , array('B', [0, 0, 12, 0, 0, 0, 0, 0])
193.853356123 , array('B', [0, 0, 15, 0, 0, 0, 0, 0])
193.869359016 , array('B', [0, 0, 11, 0, 253, 255, 0, 0])
193.885360003 , array('B', [0, 0, 13, 0, 254, 255, 0, 0])
193.901365042 , array('B', [0, 0, 1, 0, 252, 255, 0, 0])
193.917366982 , array('B', [0, 0, 11, 0, 253, 255, 0, 0])
193.933367014 , array('B', [0, 0, 240, 255, 249, 255, 0, 0])
193.949369192 , array('B', [0, 0, 2, 0, 252, 255, 0, 0])
193.965370178 , array('B', [0, 0, 243, 255, 250, 255, 0, 0])
193.981378078 , array('B', [0, 0, 9, 0, 252, 255, 0, 0])
193.997376204 , array('B', [0, 0, 248, 255, 248, 255, 0, 0])
194.013378143 , array('B', [0, 0, 5, 0, 252, 255, 0, 0])
194.029381037 , array('B', [0, 0, 248, 255, 252, 255, 0, 0])
194.045382977 , array('B', [0, 0, 3, 0, 251, 255, 0, 0])
194.061385155 , array('B', [0, 0, 250, 255, 252, 255, 0, 0])
194.077387094 , array('B', [0, 0, 255, 255, 253, 255, 0, 0])
194.093388081 , array('B', [0, 0, 253, 255, 253, 255, 0, 0])
194.109390974 , array('B', [0, 0, 255, 255, 253, 255, 0, 0])
194.125389099 , array('B', [0, 0, 4, 0, 253, 255, 0, 0])
194.141391993 , array('B', [0, 0, 255, 255, 254, 255, 0, 0])
194.157397985 , array('B', [0, 0, 6, 0, 255, 255, 0, 0])
194.173396111 , array('B', [0, 0, 248, 255, 255, 255, 0, 0])
194.18940115 , array('B', [0, 0, 6, 0, 0, 0, 0, 0])
194.205653191 , array('B', [0, 0, 245, 255, 0, 0, 0, 0])
194.221422195 , array('B', [0, 0, 8, 0, 0, 0, 0, 0])
194.237410069 , array('B', [0, 0, 245, 255, 0, 0, 0, 0])
194.253411055 , array('B', [0, 0, 8, 0, 1, 0, 0, 0])
194.269412994 , array('B', [0, 0, 244, 255, 0, 0, 0, 0])
194.28541398 , array('B', [0, 0, 6, 0, 2, 0, 0, 0])
194.301421165 , array('B', [0, 0, 245, 255, 2, 0, 0, 0])
194.317420006 , array('B', [0, 0, 6, 0, 3, 0, 0, 0])
194.333420038 , array('B', [0, 0, 250, 255, 4, 0, 0, 0])
194.349429131 , array('B', [0, 0, 4, 0, 3, 0, 0, 0])
194.365426064 , array('B', [0, 0, 255, 255, 3, 0, 0, 0])
194.381430149 , array('B', [0, 0, 255, 255, 1, 0, 0, 0])
194.397428989 , array('B', [0, 0, 2, 0, 2, 0, 0, 0])
194.413429022 , array('B', [0, 0, 251, 255, 2, 0, 0, 0])
194.429433107 , array('B', [0, 0, 3, 0, 2, 0, 0, 0])
194.445527077 , array('B', [0, 0, 245, 255, 1, 0, 0, 0])
194.461440086 , array('B', [0, 0, 7, 0, 2, 0, 0, 0])
194.477440119 , array('B', [0, 0, 243, 255, 2, 0, 0, 0])
194.493441105 , array('B', [0, 0, 8, 0, 2, 0, 0, 0])
194.509443998 , array('B', [0, 0, 245, 255, 1, 0, 0, 0])
194.525535107 , array('B', [0, 0, 10, 0, 2, 0, 0, 0])
194.541452169 , array('B', [0, 0, 249, 255, 2, 0, 0, 0])
194.557447195 , array('B', [0, 0, 10, 0, 2, 0, 0, 0])
194.573455095 , array('B', [0, 0, 254, 255, 1, 0, 0, 0])
194.589455128 , array('B', [0, 0, 7, 0, 255, 255, 0, 0])
194.60554719 , array('B', [0, 0, 5, 0, 253, 255, 0, 0])
194.621462107 , array('B', [0, 0, 253, 255, 252, 255, 0, 0])
194.637461185 , array('B', [0, 0, 2, 0, 250, 255, 0, 0])
194.653463125 , array('B', [0, 0, 244, 255, 247, 255, 0, 0])
194.669465065 , array('B', [0, 0, 6, 0, 246, 255, 0, 0])
194.685567141 , array('B', [0, 0, 245, 255, 243, 255, 0, 0])
194.701477051 , array('B', [0, 0, 11, 0, 243, 255, 0, 0])
194.717473984 , array('B', [0, 0, 252, 255, 236, 255, 0, 0])
194.733473063 , array('B', [0, 0, 16, 0, 237, 255, 0, 0])
194.749481201 , array('B', [0, 0, 251, 255, 233, 255, 0, 0])
194.765524149 , array('B', [0, 0, 14, 0, 231, 255, 0, 0])
194.781483173 , array('B', [0, 0, 247, 255, 224, 255, 0, 0])
194.797482967 , array('B', [0, 0, 14, 0, 225, 255, 0, 0])
194.813483 , array('B', [0, 0, 246, 255, 220, 255, 0, 0])
194.829486132 , array('B', [0, 0, 15, 0, 224, 255, 0, 0])
194.845541 , array('B', [0, 0, 248, 255, 219, 255, 0, 0])
194.861491203 , array('B', [0, 0, 16, 0, 225, 255, 0, 0])
194.877494097 , array('B', [0, 0, 251, 255, 222, 255, 0, 0])
194.893495083 , array('B', [0, 0, 19, 0, 222, 255, 0, 0])
194.909496069 , array('B', [0, 0, 254, 255, 220, 255, 0, 0])
194.925577164 , array('B', [0, 0, 13, 0, 227, 255, 0, 0])
194.941504002 , array('B', [0, 0, 251, 255, 227, 255, 0, 0])
194.95750618 , array('B', [0, 0, 11, 0, 229, 255, 0, 0])
194.973502159 , array('B', [0, 0, 252, 255, 230, 255, 0, 0])
194.989508152 , array('B', [0, 0, 7, 0, 235, 255, 0, 0])
195.005514145 , array('B', [0, 0, 251, 255, 236, 255, 0, 0])
195.021512032 , array('B', [0, 0, 6, 0, 242, 255, 0, 0])
195.037515163 , array('B', [0, 0, 251, 255, 245, 255, 0, 0])
195.05351615 , array('B', [0, 0, 6, 0, 249, 255, 0, 0])
195.069519043 , array('B', [0, 0, 251, 255, 251, 255, 0, 0])
195.085525036 , array('B', [0, 0, 5, 0, 0, 0, 0, 0])
195.101521015 , array('B', [0, 0, 250, 255, 1, 0, 0, 0])
195.117525101 , array('B', [0, 0, 4, 0, 6, 0, 0, 0])
195.13352704 , array('B', [0, 0, 246, 255, 9, 0, 0, 0])
195.14952898 , array('B', [0, 0, 1, 0, 11, 0, 0, 0])
195.165536165 , array('B', [0, 0, 241, 255, 10, 0, 0, 0])
195.181534052 , array('B', [0, 0, 1, 0, 15, 0, 0, 0])
195.197538137 , array('B', [0, 0, 241, 255, 16, 0, 0, 0])
195.213541031 , array('B', [0, 0, 2, 0, 17, 0, 0, 0])
195.229542017 , array('B', [0, 0, 240, 255, 16, 0, 0, 0])
195.245547056 , array('B', [0, 0, 4, 0, 22, 0, 0, 0])
195.261538982 , array('B', [0, 0, 240, 255, 19, 0, 0, 0])
195.277546167 , array('B', [0, 0, 5, 0, 22, 0, 0, 0])
195.293550014 , array('B', [0, 0, 240, 255, 20, 0, 0, 0])
195.309553146 , array('B', [0, 0, 4, 0, 22, 0, 0, 0])
195.325554132 , array('B', [0, 0, 238, 255, 19, 0, 0, 0])
195.341559172 , array('B', [0, 0, 3, 0, 19, 0, 0, 0])
195.357559204 , array('B', [0, 0, 240, 255, 21, 0, 0, 0])
195.373664141 , array('B', [0, 0, 0, 0, 24, 0, 0, 0])
195.389563084 , array('B', [0, 0, 239, 255, 25, 0, 0, 0])
195.405565023 , array('B', [0, 0, 250, 255, 24, 0, 0, 0])
195.421565056 , array('B', [0, 0, 236, 255, 30, 0, 0, 0])
195.437569141 , array('B', [0, 0, 243, 255, 30, 0, 0, 0])
195.453569174 , array('B', [0, 0, 237, 255, 32, 0, 0, 0])
195.469573975 , array('B', [0, 0, 238, 255, 34, 0, 0, 0])
195.485574007 , array('B', [0, 0, 239, 255, 37, 0, 0, 0])
195.501574039 , array('B', [0, 0, 236, 255, 34, 0, 0, 0])
195.517573118 , array('B', [0, 0, 238, 255, 37, 0, 0, 0])
195.533580065 , array('B', [0, 0, 228, 255, 34, 0, 0, 0])
195.549585104 , array('B', [0, 0, 234, 255, 40, 0, 0, 0])
195.565594196 , array('B', [0, 0, 223, 255, 33, 0, 0, 0])
195.58158803 , array('B', [0, 0, 236, 255, 35, 0, 0, 0])
195.59758997 , array('B', [0, 0, 222, 255, 33, 0, 0, 0])
195.613591194 , array('B', [0, 0, 234, 255, 34, 0, 0, 0])
195.629594088 , array('B', [0, 0, 225, 255, 33, 0, 0, 0])
195.645595074 , array('B', [0, 0, 230, 255, 34, 0, 0, 0])
195.66159606 , array('B', [0, 0, 233, 255, 29, 0, 0, 0])
195.677600145 , array('B', [0, 0, 237, 255, 25, 0, 0, 0])
195.693601131 , array('B', [0, 0, 237, 255, 23, 0, 0, 0])
195.709719181 , array('B', [0, 0, 237, 255, 18, 0, 0, 0])
195.725623131 , array('B', [0, 0, 228, 255, 14, 0, 0, 0])
195.74161911 , array('B', [0, 0, 223, 255, 10, 0, 0, 0])
195.757613182 , array('B', [0, 0, 214, 255, 6, 0, 0, 0])
195.773611069 , array('B', [0, 0, 204, 255, 0, 0, 0, 0])
195.789621115 , array('B', [0, 0, 212, 255, 252, 255, 0, 0])
195.805618048 , array('B', [0, 0, 207, 255, 242, 255, 0, 0])
195.821617126 , array('B', [0, 0, 224, 255, 237, 255, 0, 0])
195.837620974 , array('B', [0, 0, 226, 255, 226, 255, 0, 0])
195.853622198 , array('B', [0, 0, 232, 255, 213, 255, 0, 0])
195.869625092 , array('B', [0, 0, 239, 255, 212, 255, 0, 0])
195.885629177 , array('B', [0, 0, 231, 255, 212, 255, 0, 0])
195.901628017 , array('B', [0, 0, 231, 255, 210, 255, 0, 0])
195.917631149 , array('B', [0, 0, 216, 255, 217, 255, 0, 0])
195.933631182 , array('B', [0, 0, 194, 255, 214, 255, 0, 0])
195.949635029 , array('B', [0, 0, 185, 255, 218, 255, 0, 0])
195.965638161 , array('B', [0, 0, 180, 255, 221, 255, 0, 0])
195.981644154 , array('B', [0, 0, 189, 255, 233, 255, 0, 0])
195.997649193 , array('B', [0, 0, 206, 255, 240, 255, 0, 0])
196.013645172 , array('B', [0, 0, 229, 255, 241, 255, 0, 0])
196.029646158 , array('B', [0, 0, 236, 255, 239, 255, 0, 0])
196.045647144 , array('B', [0, 0, 12, 0, 239, 255, 0, 0])
196.061650991 , array('B', [0, 0, 3, 0, 239, 255, 0, 0])
196.07765317 , array('B', [0, 0, 16, 0, 234, 255, 0, 0])
196.093654156 , array('B', [0, 0, 254, 255, 226, 255, 0, 0])
196.109657049 , array('B', [0, 0, 1, 0, 227, 255, 0, 0])
196.125660181 , array('B', [0, 0, 249, 255, 223, 255, 0, 0])
196.141661167 , array('B', [0, 0, 247, 255, 224, 255, 0, 0])
196.157663107 , array('B', [0, 0, 251, 255, 223, 255, 0, 0])
196.17366004 , array('B', [0, 0, 249, 255, 225, 255, 0, 0])
196.189670086 , array('B', [0, 0, 0, 0, 224, 255, 0, 0])
196.205672026 , array('B', [0, 0, 240, 255, 230, 255, 0, 0])
196.221672058 , array('B', [0, 0, 247, 255, 229, 255, 0, 0])
196.237680197 , array('B', [0, 0, 223, 255, 229, 255, 0, 0])
196.253676176 , array('B', [0, 0, 241, 255, 236, 255, 0, 0])
196.26967907 , array('B', [0, 0, 210, 255, 236, 255, 0, 0])
196.285686016 , array('B', [0, 0, 231, 255, 243, 255, 0, 0])
196.301685095 , array('B', [0, 0, 205, 255, 244, 255, 0, 0])
196.317690134 , array('B', [0, 0, 228, 255, 249, 255, 0, 0])
196.33368206 , array('B', [0, 0, 206, 255, 251, 255, 0, 0])
196.349694967 , array('B', [0, 0, 228, 255, 255, 255, 0, 0])
196.365695 , array('B', [0, 0, 202, 255, 0, 0, 0, 0])
196.381690979 , array('B', [0, 0, 225, 255, 0, 0, 0, 0])
196.397696972 , array('B', [0, 0, 203, 255, 252, 255, 0, 0])
196.413697004 , array('B', [0, 0, 227, 255, 252, 255, 0, 0])
196.429700136 , array('B', [0, 0, 210, 255, 246, 255, 0, 0])
196.445713997 , array('B', [0, 0, 246, 255, 239, 255, 0, 0])
196.461703062 , array('B', [0, 0, 232, 255, 241, 255, 0, 0])
196.477707148 , array('B', [0, 0, 2, 0, 246, 255, 0, 0])
196.493708134 , array('B', [0, 0, 236, 255, 250, 255, 0, 0])
196.509711027 , array('B', [0, 0, 248, 255, 250, 255, 0, 0])
196.525713205 , array('B', [0, 0, 227, 255, 254, 255, 0, 0])
196.541710138 , array('B', [0, 0, 223, 255, 254, 255, 0, 0])
196.557718039 , array('B', [0, 0, 192, 255, 5, 0, 0, 0])
196.573717117 , array('B', [0, 0, 185, 255, 2, 0, 0, 0])
196.58972311 , array('B', [0, 0, 161, 255, 255, 255, 0, 0])
196.605724096 , array('B', [0, 0, 171, 255, 250, 255, 0, 0])
196.621724129 , array('B', [0, 0, 155, 255, 250, 255, 0, 0])
196.637727022 , array('B', [0, 0, 181, 255, 250, 255, 0, 0])
196.653730154 , array('B', [0, 0, 165, 255, 252, 255, 0, 0])
196.669733047 , array('B', [0, 0, 197, 255, 5, 0, 0, 0])
196.685734987 , array('B', [0, 0, 190, 255, 12, 0, 0, 0])
196.701735973 , array('B', [0, 0, 225, 255, 21, 0, 0, 0])
196.717739105 , array('B', [0, 0, 224, 255, 23, 0, 0, 0])
196.733740091 , array('B', [0, 0, 243, 255, 25, 0, 0, 0])
196.749747992 , array('B', [0, 0, 2, 0, 26, 0, 0, 0])
196.765745163 , array('B', [0, 0, 3, 0, 23, 0, 0, 0])
196.781746149 , array('B', [0, 0, 20, 0, 27, 0, 0, 0])
196.797749996 , array('B', [0, 0, 247, 255, 17, 0, 0, 0])
196.813750982 , array('B', [0, 0, 254, 255, 6, 0, 0, 0])
196.82975316 , array('B', [0, 0, 224, 255, 255, 255, 0, 0])
196.845756054 , array('B', [0, 0, 244, 255, 2, 0, 0, 0])
196.861756086 , array('B', [0, 0, 225, 255, 3, 0, 0, 0])
196.877760172 , array('B', [0, 0, 228, 255, 4, 0, 0, 0])
196.893760204 , array('B', [0, 0, 221, 255, 7, 0, 0, 0])
196.909765005 , array('B', [0, 0, 214, 255, 12, 0, 0, 0])
196.925765991 , array('B', [0, 0, 215, 255, 18, 0, 0, 0])
196.941766977 , array('B', [0, 0, 192, 255, 24, 0, 0, 0])
196.957770109 , array('B', [0, 0, 202, 255, 34, 0, 0, 0])
196.973771095 , array('B', [0, 0, 182, 255, 38, 0, 0, 0])
196.989777088 , array('B', [0, 0, 196, 255, 44, 0, 0, 0])
197.005778074 , array('B', [0, 0, 191, 255, 46, 0, 0, 0])
197.021780014 , array('B', [0, 0, 208, 255, 44, 0, 0, 0])
197.037781 , array('B', [0, 0, 215, 255, 48, 0, 0, 0])
197.053781033 , array('B', [0, 0, 228, 255, 39, 0, 0, 0])
197.069785118 , array('B', [0, 0, 244, 255, 37, 0, 0, 0])
197.085787058 , array('B', [0, 0, 252, 255, 33, 0, 0, 0])
197.101788998 , array('B', [0, 0, 255, 255, 22, 0, 0, 0])
197.117791176 , array('B', [0, 0, 254, 255, 13, 0, 0, 0])
197.133792162 , array('B', [0, 0, 252, 255, 9, 0, 0, 0])
197.149797201 , array('B', [0, 0, 248, 255, 4, 0, 0, 0])
197.165799141 , array('B', [0, 0, 248, 255, 3, 0, 0, 0])
197.181801081 , array('B', [0, 0, 244, 255, 3, 0, 0, 0])
197.197807074 , array('B', [0, 0, 238, 255, 5, 0, 0, 0])
197.21391511 , array('B', [0, 0, 237, 255, 7, 0, 0, 0])
197.229823112 , array('B', [0, 0, 242, 255, 12, 0, 0, 0])
197.245812178 , array('B', [0, 0, 246, 255, 15, 0, 0, 0])
197.261813164 , array('B', [0, 0, 253, 255, 10, 0, 0, 0])
197.277813196 , array('B', [0, 0, 255, 255, 5, 0, 0, 0])
197.293820143 , array('B', [0, 0, 254, 255, 2, 0, 0, 0])
197.309818983 , array('B', [0, 0, 253, 255, 0, 0, 0, 0])
197.32583499 , array('B', [0, 0, 244, 255, 248, 255, 0, 0])
197.341828108 , array('B', [0, 0, 233, 255, 240, 255, 0, 0])
197.357829094 , array('B', [0, 0, 226, 255, 232, 255, 0, 0])
197.373825073 , array('B', [0, 0, 212, 255, 229, 255, 0, 0])
197.389830112 , array('B', [0, 0, 200, 255, 228, 255, 0, 0])
197.405831099 , array('B', [0, 0, 189, 255, 228, 255, 0, 0])
197.421830177 , array('B', [0, 0, 178, 255, 229, 255, 0, 0])
197.437832117 , array('B', [0, 0, 185, 255, 230, 255, 0, 0])
197.453839064 , array('B', [0, 0, 185, 255, 230, 255, 0, 0])
197.469834089 , array('B', [0, 0, 207, 255, 236, 255, 0, 0])
197.485841036 , array('B', [0, 0, 225, 255, 239, 255, 0, 0])
197.501842976 , array('B', [0, 0, 243, 255, 241, 255, 0, 0])
197.517845154 , array('B', [0, 0, 1, 0, 243, 255, 0, 0])
197.533847094 , array('B', [0, 0, 12, 0, 242, 255, 0, 0])
197.549849033 , array('B', [0, 0, 24, 0, 241, 255, 0, 0])
197.565850973 , array('B', [0, 0, 26, 0, 239, 255, 0, 0])
197.581850052 , array('B', [0, 0, 25, 0, 232, 255, 0, 0])
197.597856045 , array('B', [0, 0, 24, 0, 227, 255, 0, 0])
197.613857031 , array('B', [0, 0, 16, 0, 221, 255, 0, 0])
197.629858971 , array('B', [0, 0, 4, 0, 218, 255, 0, 0])
197.645857096 , array('B', [0, 0, 237, 255, 213, 255, 0, 0])
197.661864042 , array('B', [0, 0, 216, 255, 212, 255, 0, 0])
197.677865982 , array('B', [0, 0, 203, 255, 218, 255, 0, 0])
197.693866968 , array('B', [0, 0, 197, 255, 224, 255, 0, 0])
197.7098701 , array('B', [0, 0, 204, 255, 233, 255, 0, 0])
197.72587204 , array('B', [0, 0, 199, 255, 237, 255, 0, 0])
197.74187398 , array('B', [0, 0, 210, 255, 249, 255, 0, 0])
197.757878065 , array('B', [0, 0, 228, 255, 5, 0, 0, 0])
197.773879051 , array('B', [0, 0, 251, 255, 18, 0, 0, 0])
